epoch,model,seq_len,pred_len,data,batch_size,train_loss,vali_loss,test_loss,time_cost,learning_rate,date
1,GLinear,336,24,ETTh1,8,0.2754,0.44047,0.33291,93.05,0.001,2025-04-19 11:47:17
