epoch,model,seq_len,pred_len,data,batch_size,train_loss,vali_loss,test_loss,time_cost,learning_rate,date
251,GLinear,336,24,ETTh1,16,0.19025,0.42828,0.31399,8.82,0.0,2025-04-19 14:18:35
252,GLinear,336,24,ETTh1,16,0.19023,0.42942,0.31399,8.93,0.0,2025-04-19 14:18:44
253,GLinear,336,24,ETTh1,16,0.19032,0.42929,0.31399,8.86,0.0,2025-04-19 14:18:52
254,GLinear,336,24,ETTh1,16,0.19025,0.4294,0.31399,8.87,0.0,2025-04-19 14:19:01
255,GLinear,336,24,ETTh1,16,0.1903,0.42934,0.31399,8.64,0.0,2025-04-19 14:19:10
256,GLinear,336,24,ETTh1,16,0.19025,0.4286,0.31399,8.82,0.0,2025-04-19 14:19:19
257,GLinear,336,24,ETTh1,16,0.19022,0.42914,0.31399,8.9,0.0,2025-04-19 14:19:28
258,GLinear,336,24,ETTh1,16,0.19029,0.42871,0.31399,8.74,0.0,2025-04-19 14:19:36
259,GLinear,336,24,ETTh1,16,0.1903,0.42933,0.31399,8.88,0.0,2025-04-19 14:19:45
260,GLinear,336,24,ETTh1,16,0.19028,0.42883,0.31399,8.63,0.0,2025-04-19 14:19:54
261,GLinear,336,24,ETTh1,16,0.19028,0.42846,0.31399,8.84,0.0,2025-04-19 14:20:03
262,GLinear,336,24,ETTh1,16,0.19037,0.42926,0.31399,8.93,0.0,2025-04-19 14:20:12
263,GLinear,336,24,ETTh1,16,0.19007,0.42889,0.31399,9.0,0.0,2025-04-19 14:20:21
264,GLinear,336,24,ETTh1,16,0.19023,0.42934,0.31399,8.74,0.0,2025-04-19 14:20:29
265,GLinear,336,24,ETTh1,16,0.19031,0.4293,0.31399,9.17,0.0,2025-04-19 14:20:39
266,GLinear,336,24,ETTh1,16,0.19027,0.4293,0.31399,8.82,0.0,2025-04-19 14:20:47
267,GLinear,336,24,ETTh1,16,0.1903,0.42851,0.31399,8.57,0.0,2025-04-19 14:20:56
268,GLinear,336,24,ETTh1,16,0.19017,0.4294,0.31399,8.59,0.0,2025-04-19 14:21:04
269,GLinear,336,24,ETTh1,16,0.19024,0.42859,0.31399,8.92,0.0,2025-04-19 14:21:13
270,GLinear,336,24,ETTh1,16,0.1903,0.42952,0.31399,8.61,0.0,2025-04-19 14:21:22
271,GLinear,336,24,ETTh1,16,0.19023,0.42929,0.31399,8.75,0.0,2025-04-19 14:21:31
272,GLinear,336,24,ETTh1,16,0.19031,0.42926,0.31399,8.65,0.0,2025-04-19 14:21:39
273,GLinear,336,24,ETTh1,16,0.19031,0.42886,0.31399,8.5,0.0,2025-04-19 14:21:48
274,GLinear,336,24,ETTh1,16,0.19025,0.42938,0.31399,8.89,0.0,2025-04-19 14:21:57
275,GLinear,336,24,ETTh1,16,0.19029,0.42878,0.31399,8.8,0.0,2025-04-19 14:22:06
276,GLinear,336,24,ETTh1,16,0.19027,0.42946,0.31399,8.82,0.0,2025-04-19 14:22:14
277,GLinear,336,24,ETTh1,16,0.19032,0.42934,0.31399,9.06,0.0,2025-04-19 14:22:23
278,GLinear,336,24,ETTh1,16,0.19021,0.42874,0.31399,8.88,0.0,2025-04-19 14:22:32
279,GLinear,336,24,ETTh1,16,0.19029,0.42949,0.31399,8.48,0.0,2025-04-19 14:22:41
280,GLinear,336,24,ETTh1,16,0.19028,0.42927,0.31399,8.87,0.0,2025-04-19 14:22:50
281,GLinear,336,24,ETTh1,16,0.19018,0.42917,0.31399,9.05,0.0,2025-04-19 14:22:59
282,GLinear,336,24,ETTh1,16,0.19026,0.4296,0.31399,8.72,0.0,2025-04-19 14:23:07
283,GLinear,336,24,ETTh1,16,0.19022,0.42881,0.31399,8.75,0.0,2025-04-19 14:23:16
284,GLinear,336,24,ETTh1,16,0.19028,0.42906,0.31399,8.68,0.0,2025-04-19 14:23:25
285,GLinear,336,24,ETTh1,16,0.1902,0.42858,0.31399,8.91,0.0,2025-04-19 14:23:34
286,GLinear,336,24,ETTh1,16,0.19026,0.42929,0.31399,8.9,0.0,2025-04-19 14:23:43
287,GLinear,336,24,ETTh1,16,0.19025,0.42928,0.31399,8.54,0.0,2025-04-19 14:23:51
288,GLinear,336,24,ETTh1,16,0.19028,0.42894,0.31399,8.86,0.0,2025-04-19 14:24:00
289,GLinear,336,24,ETTh1,16,0.19027,0.42926,0.31399,8.67,0.0,2025-04-19 14:24:09
290,GLinear,336,24,ETTh1,16,0.19028,0.42838,0.31399,8.94,0.0,2025-04-19 14:24:18
291,GLinear,336,24,ETTh1,16,0.19028,0.42885,0.31399,8.78,0.0,2025-04-19 14:24:27
292,GLinear,336,24,ETTh1,16,0.19025,0.42907,0.31399,8.88,0.0,2025-04-19 14:24:35
293,GLinear,336,24,ETTh1,16,0.19025,0.42771,0.31399,8.79,0.0,2025-04-19 14:24:44
294,GLinear,336,24,ETTh1,16,0.19036,0.42931,0.31399,8.77,0.0,2025-04-19 14:24:53
295,GLinear,336,24,ETTh1,16,0.19026,0.42878,0.31399,8.8,0.0,2025-04-19 14:25:02
296,GLinear,336,24,ETTh1,16,0.19028,0.42902,0.31399,8.77,0.0,2025-04-19 14:25:11
297,GLinear,336,24,ETTh1,16,0.1903,0.42942,0.31399,8.53,0.0,2025-04-19 14:25:19
298,GLinear,336,24,ETTh1,16,0.19033,0.42924,0.31399,9.03,0.0,2025-04-19 14:25:28
299,GLinear,336,24,ETTh1,16,0.19019,0.42836,0.31399,8.81,0.0,2025-04-19 14:25:37
300,GLinear,336,24,ETTh1,16,0.19031,0.42898,0.31399,8.92,0.0,2025-04-19 14:25:46
301,GLinear,336,24,ETTh1,16,0.19027,0.42933,0.31399,8.87,0.0,2025-04-19 14:25:55
302,GLinear,336,24,ETTh1,16,0.19024,0.42836,0.31399,8.72,0.0,2025-04-19 14:26:03
303,GLinear,336,24,ETTh1,16,0.19034,0.42921,0.31399,8.73,0.0,2025-04-19 14:26:12
304,GLinear,336,24,ETTh1,16,0.19035,0.4292,0.31399,8.81,0.0,2025-04-19 14:26:21
305,GLinear,336,24,ETTh1,16,0.1903,0.42875,0.31399,8.84,0.0,2025-04-19 14:26:30
306,GLinear,336,24,ETTh1,16,0.19025,0.42943,0.31399,8.92,0.0,2025-04-19 14:26:39
307,GLinear,336,24,ETTh1,16,0.19035,0.42942,0.31399,8.67,0.0,2025-04-19 14:26:47
308,GLinear,336,24,ETTh1,16,0.19028,0.42804,0.31399,9.0,0.0,2025-04-19 14:26:56
309,GLinear,336,24,ETTh1,16,0.1902,0.42923,0.31399,8.92,0.0,2025-04-19 14:27:05
310,GLinear,336,24,ETTh1,16,0.1903,0.42944,0.31399,8.69,0.0,2025-04-19 14:27:14
311,GLinear,336,24,ETTh1,16,0.19031,0.42876,0.31399,8.52,0.0,2025-04-19 14:27:23
312,GLinear,336,24,ETTh1,16,0.19031,0.42911,0.31399,8.59,0.0,2025-04-19 14:27:31
313,GLinear,336,24,ETTh1,16,0.1903,0.42941,0.31399,8.88,0.0,2025-04-19 14:27:40
314,GLinear,336,24,ETTh1,16,0.19022,0.42912,0.31399,9.12,0.0,2025-04-19 14:27:49
315,GLinear,336,24,ETTh1,16,0.19023,0.42912,0.31399,8.85,0.0,2025-04-19 14:27:58
316,GLinear,336,24,ETTh1,16,0.1903,0.42884,0.31399,8.96,0.0,2025-04-19 14:28:07
317,GLinear,336,24,ETTh1,16,0.1901,0.42913,0.31399,8.88,0.0,2025-04-19 14:28:16
318,GLinear,336,24,ETTh1,16,0.19028,0.42822,0.31399,8.86,0.0,2025-04-19 14:28:25
319,GLinear,336,24,ETTh1,16,0.19021,0.42871,0.31399,8.85,0.0,2025-04-19 14:28:34
320,GLinear,336,24,ETTh1,16,0.19023,0.42899,0.31399,8.89,0.0,2025-04-19 14:28:42
321,GLinear,336,24,ETTh1,16,0.19031,0.42909,0.31399,8.98,0.0,2025-04-19 14:28:51
322,GLinear,336,24,ETTh1,16,0.19031,0.42912,0.31399,8.83,0.0,2025-04-19 14:29:00
323,GLinear,336,24,ETTh1,16,0.1902,0.42931,0.31399,9.02,0.0,2025-04-19 14:29:09
324,GLinear,336,24,ETTh1,16,0.1903,0.42916,0.31399,9.15,0.0,2025-04-19 14:29:18
325,GLinear,336,24,ETTh1,16,0.19018,0.42955,0.31399,8.92,0.0,2025-04-19 14:29:27
326,GLinear,336,24,ETTh1,16,0.19028,0.4287,0.31399,8.87,0.0,2025-04-19 14:29:36
327,GLinear,336,24,ETTh1,16,0.19024,0.42801,0.31399,9.01,0.0,2025-04-19 14:29:45
328,GLinear,336,24,ETTh1,16,0.19029,0.42922,0.31399,8.78,0.0,2025-04-19 14:29:54
329,GLinear,336,24,ETTh1,16,0.19025,0.42921,0.31399,8.71,0.0,2025-04-19 14:30:03
330,GLinear,336,24,ETTh1,16,0.1902,0.4295,0.31399,8.68,0.0,2025-04-19 14:30:11
331,GLinear,336,24,ETTh1,16,0.19027,0.42909,0.31399,8.86,0.0,2025-04-19 14:30:20
332,GLinear,336,24,ETTh1,16,0.19028,0.429,0.31399,8.81,0.0,2025-04-19 14:30:29
333,GLinear,336,24,ETTh1,16,0.19025,0.4287,0.31399,9.06,0.0,2025-04-19 14:30:38
334,GLinear,336,24,ETTh1,16,0.19027,0.42975,0.31399,8.93,0.0,2025-04-19 14:30:47
335,GLinear,336,24,ETTh1,16,0.19024,0.42951,0.31399,8.97,0.0,2025-04-19 14:30:56
336,GLinear,336,24,ETTh1,16,0.1903,0.42935,0.31399,8.88,0.0,2025-04-19 14:31:05
337,GLinear,336,24,ETTh1,16,0.19031,0.42933,0.31399,8.85,0.0,2025-04-19 14:31:14
338,GLinear,336,24,ETTh1,16,0.19025,0.42857,0.31399,8.76,0.0,2025-04-19 14:31:23
339,GLinear,336,24,ETTh1,16,0.19031,0.42936,0.31399,8.87,0.0,2025-04-19 14:31:31
340,GLinear,336,24,ETTh1,16,0.19025,0.42903,0.31399,9.08,0.0,2025-04-19 14:31:40
341,GLinear,336,24,ETTh1,16,0.19024,0.42849,0.31399,8.84,0.0,2025-04-19 14:31:49
342,GLinear,336,24,ETTh1,16,0.19011,0.42842,0.31399,8.91,0.0,2025-04-19 14:31:58
343,GLinear,336,24,ETTh1,16,0.1903,0.42925,0.31399,9.38,0.0,2025-04-19 14:32:08
344,GLinear,336,24,ETTh1,16,0.19026,0.4288,0.31399,8.96,0.0,2025-04-19 14:32:17
345,GLinear,336,24,ETTh1,16,0.19033,0.42841,0.31399,8.85,0.0,2025-04-19 14:32:25
346,GLinear,336,24,ETTh1,16,0.19029,0.42972,0.31399,8.81,0.0,2025-04-19 14:32:34
347,GLinear,336,24,ETTh1,16,0.19029,0.42949,0.31399,9.09,0.0,2025-04-19 14:32:43
348,GLinear,336,24,ETTh1,16,0.19033,0.42943,0.31399,8.83,0.0,2025-04-19 14:32:52
349,GLinear,336,24,ETTh1,16,0.19027,0.42916,0.31399,8.99,0.0,2025-04-19 14:33:01
350,GLinear,336,24,ETTh1,16,0.19021,0.42927,0.31399,8.79,0.0,2025-04-19 14:33:10
351,GLinear,336,24,ETTh1,16,0.19032,0.42928,0.31399,9.59,0.0,2025-04-19 14:33:20
352,GLinear,336,24,ETTh1,16,0.19026,0.42957,0.31399,8.59,0.0,2025-04-19 14:33:28
353,GLinear,336,24,ETTh1,16,0.19029,0.42903,0.31399,9.02,0.0,2025-04-19 14:33:37
354,GLinear,336,24,ETTh1,16,0.19031,0.42939,0.31399,8.96,0.0,2025-04-19 14:33:46
355,GLinear,336,24,ETTh1,16,0.1903,0.42876,0.31399,9.0,0.0,2025-04-19 14:33:55
356,GLinear,336,24,ETTh1,16,0.19025,0.42898,0.31399,8.86,0.0,2025-04-19 14:34:04
357,GLinear,336,24,ETTh1,16,0.19034,0.42934,0.31399,8.97,0.0,2025-04-19 14:34:13
358,GLinear,336,24,ETTh1,16,0.19027,0.42959,0.31399,8.7,0.0,2025-04-19 14:34:22
359,GLinear,336,24,ETTh1,16,0.19029,0.42922,0.31399,8.89,0.0,2025-04-19 14:34:30
360,GLinear,336,24,ETTh1,16,0.19029,0.4293,0.31399,8.91,0.0,2025-04-19 14:34:39
361,GLinear,336,24,ETTh1,16,0.19027,0.42952,0.31399,8.88,0.0,2025-04-19 14:34:48
362,GLinear,336,24,ETTh1,16,0.19025,0.42902,0.31399,9.0,0.0,2025-04-19 14:34:57
363,GLinear,336,24,ETTh1,16,0.19024,0.42955,0.31399,8.75,0.0,2025-04-19 14:35:06
364,GLinear,336,24,ETTh1,16,0.19033,0.42898,0.31399,8.76,0.0,2025-04-19 14:35:15
365,GLinear,336,24,ETTh1,16,0.19032,0.42941,0.31399,8.91,0.0,2025-04-19 14:35:24
366,GLinear,336,24,ETTh1,16,0.19024,0.42928,0.31399,8.9,0.0,2025-04-19 14:35:33
367,GLinear,336,24,ETTh1,16,0.19024,0.42884,0.31399,8.66,0.0,2025-04-19 14:35:41
368,GLinear,336,24,ETTh1,16,0.19027,0.42919,0.31399,8.9,0.0,2025-04-19 14:35:50
369,GLinear,336,24,ETTh1,16,0.1903,0.42905,0.31399,8.79,0.0,2025-04-19 14:35:59
370,GLinear,336,24,ETTh1,16,0.19021,0.42932,0.31399,8.65,0.0,2025-04-19 14:36:08
371,GLinear,336,24,ETTh1,16,0.19032,0.42933,0.31399,8.79,0.0,2025-04-19 14:36:16
372,GLinear,336,24,ETTh1,16,0.19007,0.42937,0.31399,9.03,0.0,2025-04-19 14:36:25
373,GLinear,336,24,ETTh1,16,0.19031,0.4291,0.31399,9.06,0.0,2025-04-19 14:36:34
374,GLinear,336,24,ETTh1,16,0.1903,0.42783,0.31399,8.73,0.0,2025-04-19 14:36:43
375,GLinear,336,24,ETTh1,16,0.19025,0.4286,0.31399,9.08,0.0,2025-04-19 14:36:52
376,GLinear,336,24,ETTh1,16,0.19034,0.42964,0.31399,8.96,0.0,2025-04-19 14:37:01
377,GLinear,336,24,ETTh1,16,0.19028,0.42841,0.31399,8.93,0.0,2025-04-19 14:37:10
378,GLinear,336,24,ETTh1,16,0.19022,0.42906,0.31399,8.94,0.0,2025-04-19 14:37:19
379,GLinear,336,24,ETTh1,16,0.19033,0.42935,0.31399,8.9,0.0,2025-04-19 14:37:28
380,GLinear,336,24,ETTh1,16,0.19028,0.4295,0.31399,9.26,0.0,2025-04-19 14:37:37
381,GLinear,336,24,ETTh1,16,0.1903,0.42936,0.31399,8.91,0.0,2025-04-19 14:37:46
382,GLinear,336,24,ETTh1,16,0.19032,0.42936,0.31399,8.83,0.0,2025-04-19 14:37:55
383,GLinear,336,24,ETTh1,16,0.19022,0.42886,0.31399,8.58,0.0,2025-04-19 14:38:04
384,GLinear,336,24,ETTh1,16,0.1903,0.42876,0.31399,9.01,0.0,2025-04-19 14:38:13
385,GLinear,336,24,ETTh1,16,0.19029,0.42892,0.31399,8.79,0.0,2025-04-19 14:38:21
386,GLinear,336,24,ETTh1,16,0.19029,0.42952,0.31399,9.12,0.0,2025-04-19 14:38:31
387,GLinear,336,24,ETTh1,16,0.19016,0.42913,0.31399,8.97,0.0,2025-04-19 14:38:40
388,GLinear,336,24,ETTh1,16,0.1903,0.42948,0.31399,8.88,0.0,2025-04-19 14:38:48
389,GLinear,336,24,ETTh1,16,0.19033,0.42949,0.31399,9.21,0.0,2025-04-19 14:38:58
390,GLinear,336,24,ETTh1,16,0.19031,0.42853,0.31399,8.93,0.0,2025-04-19 14:39:07
391,GLinear,336,24,ETTh1,16,0.19029,0.42944,0.31399,9.05,0.0,2025-04-19 14:39:16
392,GLinear,336,24,ETTh1,16,0.19027,0.42949,0.31399,8.84,0.0,2025-04-19 14:39:24
393,GLinear,336,24,ETTh1,16,0.19029,0.42949,0.31399,9.0,0.0,2025-04-19 14:39:33
394,GLinear,336,24,ETTh1,16,0.19033,0.42897,0.31399,9.08,0.0,2025-04-19 14:39:43
395,GLinear,336,24,ETTh1,16,0.19026,0.42899,0.31399,8.93,0.0,2025-04-19 14:39:51
396,GLinear,336,24,ETTh1,16,0.19025,0.42912,0.31399,8.89,0.0,2025-04-19 14:40:00
397,GLinear,336,24,ETTh1,16,0.19025,0.42958,0.31399,8.91,0.0,2025-04-19 14:40:09
398,GLinear,336,24,ETTh1,16,0.19029,0.42924,0.31399,8.88,0.0,2025-04-19 14:40:18
399,GLinear,336,24,ETTh1,16,0.19027,0.42787,0.31399,8.91,0.0,2025-04-19 14:40:27
400,GLinear,336,24,ETTh1,16,0.19026,0.42923,0.31399,9.09,0.0,2025-04-19 14:40:36
401,GLinear,336,24,ETTh1,16,0.19028,0.42948,0.31399,8.78,0.0,2025-04-19 14:40:45
402,GLinear,336,24,ETTh1,16,0.19027,0.42938,0.31399,8.7,0.0,2025-04-19 14:40:54
403,GLinear,336,24,ETTh1,16,0.19027,0.42942,0.31399,8.71,0.0,2025-04-19 14:41:02
404,GLinear,336,24,ETTh1,16,0.19028,0.42928,0.31399,8.7,0.0,2025-04-19 14:41:11
405,GLinear,336,24,ETTh1,16,0.1902,0.42907,0.31399,9.05,0.0,2025-04-19 14:41:20
406,GLinear,336,24,ETTh1,16,0.19034,0.42931,0.31399,8.86,0.0,2025-04-19 14:41:29
407,GLinear,336,24,ETTh1,16,0.1903,0.42939,0.31399,8.76,0.0,2025-04-19 14:41:38
408,GLinear,336,24,ETTh1,16,0.19021,0.42981,0.31399,8.96,0.0,2025-04-19 14:41:47
409,GLinear,336,24,ETTh1,16,0.19031,0.42829,0.31399,8.83,0.0,2025-04-19 14:41:55
410,GLinear,336,24,ETTh1,16,0.19028,0.42918,0.31399,8.95,0.0,2025-04-19 14:42:04
411,GLinear,336,24,ETTh1,16,0.19023,0.42864,0.31399,9.19,0.0,2025-04-19 14:42:14
412,GLinear,336,24,ETTh1,16,0.1903,0.4291,0.31399,9.1,0.0,2025-04-19 14:42:23
413,GLinear,336,24,ETTh1,16,0.19029,0.4291,0.31399,9.0,0.0,2025-04-19 14:42:32
414,GLinear,336,24,ETTh1,16,0.19017,0.42855,0.31399,8.86,0.0,2025-04-19 14:42:41
415,GLinear,336,24,ETTh1,16,0.19032,0.42829,0.31399,8.99,0.0,2025-04-19 14:42:50
416,GLinear,336,24,ETTh1,16,0.19023,0.42909,0.31399,9.06,0.0,2025-04-19 14:42:59
417,GLinear,336,24,ETTh1,16,0.1903,0.42904,0.31399,8.98,0.0,2025-04-19 14:43:08
418,GLinear,336,24,ETTh1,16,0.19027,0.42953,0.31399,8.92,0.0,2025-04-19 14:43:17
419,GLinear,336,24,ETTh1,16,0.19028,0.42917,0.31399,9.07,0.0,2025-04-19 14:43:26
420,GLinear,336,24,ETTh1,16,0.19033,0.42919,0.31399,8.9,0.0,2025-04-19 14:43:34
421,GLinear,336,24,ETTh1,16,0.19032,0.42907,0.31399,8.72,0.0,2025-04-19 14:43:43
422,GLinear,336,24,ETTh1,16,0.19019,0.42794,0.31399,8.8,0.0,2025-04-19 14:43:52
423,GLinear,336,24,ETTh1,16,0.19029,0.4297,0.31399,8.98,0.0,2025-04-19 14:44:01
424,GLinear,336,24,ETTh1,16,0.19032,0.42933,0.31399,8.9,0.0,2025-04-19 14:44:10
425,GLinear,336,24,ETTh1,16,0.19026,0.42901,0.31399,8.92,0.0,2025-04-19 14:44:19
426,GLinear,336,24,ETTh1,16,0.19025,0.42949,0.31399,9.18,0.0,2025-04-19 14:44:28
427,GLinear,336,24,ETTh1,16,0.19022,0.42931,0.31399,8.91,0.0,2025-04-19 14:44:37
428,GLinear,336,24,ETTh1,16,0.1903,0.42941,0.31399,8.98,0.0,2025-04-19 14:44:46
429,GLinear,336,24,ETTh1,16,0.1903,0.42882,0.31399,8.94,0.0,2025-04-19 14:44:55
430,GLinear,336,24,ETTh1,16,0.19022,0.42908,0.31399,8.99,0.0,2025-04-19 14:45:04
431,GLinear,336,24,ETTh1,16,0.19033,0.42899,0.31399,8.9,0.0,2025-04-19 14:45:13
432,GLinear,336,24,ETTh1,16,0.19028,0.42864,0.31399,8.96,0.0,2025-04-19 14:45:22
433,GLinear,336,24,ETTh1,16,0.19025,0.42933,0.31399,8.82,0.0,2025-04-19 14:45:31
434,GLinear,336,24,ETTh1,16,0.19022,0.42922,0.31399,8.64,0.0,2025-04-19 14:45:39
435,GLinear,336,24,ETTh1,16,0.19027,0.4294,0.31399,9.08,0.0,2025-04-19 14:45:48
436,GLinear,336,24,ETTh1,16,0.19026,0.42944,0.31399,9.05,0.0,2025-04-19 14:45:57
437,GLinear,336,24,ETTh1,16,0.19026,0.42886,0.31399,8.8,0.0,2025-04-19 14:46:06
438,GLinear,336,24,ETTh1,16,0.19022,0.42923,0.31399,9.02,0.0,2025-04-19 14:46:15
439,GLinear,336,24,ETTh1,16,0.19029,0.42901,0.31399,8.94,0.0,2025-04-19 14:46:24
440,GLinear,336,24,ETTh1,16,0.19032,0.42882,0.31399,8.96,0.0,2025-04-19 14:46:33
441,GLinear,336,24,ETTh1,16,0.19028,0.42864,0.31399,9.06,0.0,2025-04-19 14:46:42
442,GLinear,336,24,ETTh1,16,0.1903,0.4295,0.31399,8.94,0.0,2025-04-19 14:46:51
443,GLinear,336,24,ETTh1,16,0.19021,0.429,0.31399,8.95,0.0,2025-04-19 14:47:00
444,GLinear,336,24,ETTh1,16,0.19027,0.42861,0.31399,8.83,0.0,2025-04-19 14:47:09
445,GLinear,336,24,ETTh1,16,0.19025,0.42904,0.31399,8.83,0.0,2025-04-19 14:47:18
446,GLinear,336,24,ETTh1,16,0.19032,0.42946,0.31399,8.88,0.0,2025-04-19 14:47:27
447,GLinear,336,24,ETTh1,16,0.19034,0.42965,0.31399,8.8,0.0,2025-04-19 14:47:35
448,GLinear,336,24,ETTh1,16,0.19031,0.42916,0.31399,8.89,0.0,2025-04-19 14:47:44
449,GLinear,336,24,ETTh1,16,0.19026,0.4295,0.31399,8.79,0.0,2025-04-19 14:47:53
450,GLinear,336,24,ETTh1,16,0.19025,0.42944,0.31399,9.02,0.0,2025-04-19 14:48:02
451,GLinear,336,24,ETTh1,16,0.19022,0.42891,0.31399,9.01,0.0,2025-04-19 14:48:11
452,GLinear,336,24,ETTh1,16,0.19028,0.42887,0.31399,8.77,0.0,2025-04-19 14:48:20
453,GLinear,336,24,ETTh1,16,0.1903,0.42895,0.31399,9.1,0.0,2025-04-19 14:48:29
454,GLinear,336,24,ETTh1,16,0.1903,0.42914,0.31399,8.81,0.0,2025-04-19 14:48:38
455,GLinear,336,24,ETTh1,16,0.19026,0.42933,0.31399,8.97,0.0,2025-04-19 14:48:47
456,GLinear,336,24,ETTh1,16,0.19031,0.42952,0.31399,8.81,0.0,2025-04-19 14:48:55
457,GLinear,336,24,ETTh1,16,0.19025,0.42899,0.31399,8.78,0.0,2025-04-19 14:49:04
458,GLinear,336,24,ETTh1,16,0.19028,0.42901,0.31399,8.94,0.0,2025-04-19 14:49:13
459,GLinear,336,24,ETTh1,16,0.19024,0.42905,0.31399,8.8,0.0,2025-04-19 14:49:22
460,GLinear,336,24,ETTh1,16,0.19022,0.42901,0.31399,9.11,0.0,2025-04-19 14:49:31
461,GLinear,336,24,ETTh1,16,0.19029,0.429,0.31399,9.08,0.0,2025-04-19 14:49:40
462,GLinear,336,24,ETTh1,16,0.19022,0.42956,0.31399,9.03,0.0,2025-04-19 14:49:49
463,GLinear,336,24,ETTh1,16,0.19029,0.42914,0.31399,8.84,0.0,2025-04-19 14:49:58
464,GLinear,336,24,ETTh1,16,0.19026,0.42959,0.31399,9.02,0.0,2025-04-19 14:50:07
465,GLinear,336,24,ETTh1,16,0.19015,0.42839,0.31399,9.06,0.0,2025-04-19 14:50:16
466,GLinear,336,24,ETTh1,16,0.19025,0.4297,0.31399,8.92,0.0,2025-04-19 14:50:25
467,GLinear,336,24,ETTh1,16,0.19025,0.42913,0.31399,9.02,0.0,2025-04-19 14:50:34
468,GLinear,336,24,ETTh1,16,0.19024,0.42893,0.31399,8.84,0.0,2025-04-19 14:50:43
469,GLinear,336,24,ETTh1,16,0.19033,0.42975,0.31399,8.96,0.0,2025-04-19 14:50:52
470,GLinear,336,24,ETTh1,16,0.19021,0.42952,0.31399,8.89,0.0,2025-04-19 14:51:01
471,GLinear,336,24,ETTh1,16,0.19026,0.42906,0.31399,8.73,0.0,2025-04-19 14:51:10
472,GLinear,336,24,ETTh1,16,0.19027,0.42813,0.31399,8.71,0.0,2025-04-19 14:51:18
473,GLinear,336,24,ETTh1,16,0.1902,0.42925,0.31399,9.07,0.0,2025-04-19 14:51:27
474,GLinear,336,24,ETTh1,16,0.19022,0.42951,0.31399,8.92,0.0,2025-04-19 14:51:36
475,GLinear,336,24,ETTh1,16,0.1902,0.4286,0.31399,9.21,0.0,2025-04-19 14:51:45
476,GLinear,336,24,ETTh1,16,0.19028,0.42923,0.31399,8.88,0.0,2025-04-19 14:51:54
477,GLinear,336,24,ETTh1,16,0.19031,0.42947,0.31399,8.82,0.0,2025-04-19 14:52:03
478,GLinear,336,24,ETTh1,16,0.19029,0.42892,0.31399,8.94,0.0,2025-04-19 14:52:12
479,GLinear,336,24,ETTh1,16,0.19029,0.42943,0.31399,8.82,0.0,2025-04-19 14:52:21
480,GLinear,336,24,ETTh1,16,0.19027,0.42917,0.31399,8.63,0.0,2025-04-19 14:52:30
481,GLinear,336,24,ETTh1,16,0.1903,0.42952,0.31399,8.87,0.0,2025-04-19 14:52:38
482,GLinear,336,24,ETTh1,16,0.19031,0.42839,0.31399,8.98,0.0,2025-04-19 14:52:47
483,GLinear,336,24,ETTh1,16,0.19031,0.42751,0.31399,9.02,0.0,2025-04-19 14:52:56
484,GLinear,336,24,ETTh1,16,0.1903,0.42875,0.31399,9.01,0.0,2025-04-19 14:53:05
485,GLinear,336,24,ETTh1,16,0.19031,0.42925,0.31399,8.72,0.0,2025-04-19 14:53:14
486,GLinear,336,24,ETTh1,16,0.19026,0.42941,0.31399,8.85,0.0,2025-04-19 14:53:23
487,GLinear,336,24,ETTh1,16,0.19023,0.42911,0.31399,8.62,0.0,2025-04-19 14:53:32
488,GLinear,336,24,ETTh1,16,0.19027,0.42919,0.31399,8.81,0.0,2025-04-19 14:53:40
489,GLinear,336,24,ETTh1,16,0.19029,0.42922,0.31399,8.91,0.0,2025-04-19 14:53:49
490,GLinear,336,24,ETTh1,16,0.19029,0.42947,0.31399,8.98,0.0,2025-04-19 14:53:58
491,GLinear,336,24,ETTh1,16,0.19026,0.42942,0.31399,9.0,0.0,2025-04-19 14:54:07
492,GLinear,336,24,ETTh1,16,0.1903,0.42958,0.31399,8.88,0.0,2025-04-19 14:54:16
493,GLinear,336,24,ETTh1,16,0.19023,0.42863,0.31399,8.91,0.0,2025-04-19 14:54:25
494,GLinear,336,24,ETTh1,16,0.19029,0.42943,0.31399,9.16,0.0,2025-04-19 14:54:34
495,GLinear,336,24,ETTh1,16,0.19031,0.42928,0.31399,8.96,0.0,2025-04-19 14:54:43
496,GLinear,336,24,ETTh1,16,0.1902,0.42893,0.31399,8.88,0.0,2025-04-19 14:54:52
497,GLinear,336,24,ETTh1,16,0.19026,0.4291,0.31399,8.72,0.0,2025-04-19 14:55:01
498,GLinear,336,24,ETTh1,16,0.1903,0.42891,0.31399,8.77,0.0,2025-04-19 14:55:10
499,GLinear,336,24,ETTh1,16,0.19026,0.42928,0.31399,8.7,0.0,2025-04-19 14:55:18
500,GLinear,336,24,ETTh1,16,0.19032,0.42924,0.31399,8.79,0.0,2025-04-19 14:55:27
501,GLinear,336,24,ETTh1,16,0.19029,0.4292,0.31399,8.84,0.0,2025-04-19 14:55:36
502,GLinear,336,24,ETTh1,16,0.19024,0.42898,0.31399,9.09,0.0,2025-04-19 14:55:45
503,GLinear,336,24,ETTh1,16,0.19026,0.42964,0.31399,9.0,0.0,2025-04-19 14:55:54
